img,filename,cls
D:/Doan/fashion-dataset/images/10223.jpg,10223.jpg,Handbags
D:/Doan/fashion-dataset/images/40553.jpg,40553.jpg,Watches
D:/Doan/fashion-dataset/images/38449.jpg,38449.jpg,Handbags
D:/Doan/fashion-dataset/images/32173.jpg,32173.jpg,Socks
D:/Doan/fashion-dataset/images/56436.jpg,56436.jpg,Nail Polish
D:/Doan/fashion-dataset/images/14683.jpg,14683.jpg,Tshirts
D:/Doan/fashion-dataset/images/53144.jpg,53144.jpg,Heels
D:/Doan/fashion-dataset/images/52096.jpg,52096.jpg,Tops
D:/Doan/fashion-dataset/images/15751.jpg,15751.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/4306.jpg,4306.jpg,Tshirts
D:/Doan/fashion-dataset/images/45021.jpg,45021.jpg,Watches
D:/Doan/fashion-dataset/images/25598.jpg,25598.jpg,Kurta Sets
D:/Doan/fashion-dataset/images/21904.jpg,21904.jpg,Kurtas
D:/Doan/fashion-dataset/images/38015.jpg,38015.jpg,Watches
D:/Doan/fashion-dataset/images/37861.jpg,37861.jpg,Clutches
D:/Doan/fashion-dataset/images/56856.jpg,56856.jpg,Flip Flops
D:/Doan/fashion-dataset/images/59022.jpg,59022.jpg,Flats
D:/Doan/fashion-dataset/images/21138.jpg,21138.jpg,Shirts
D:/Doan/fashion-dataset/images/40933.jpg,40933.jpg,Jeans
D:/Doan/fashion-dataset/images/5688.jpg,5688.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/9879.jpg,9879.jpg,Shirts
D:/Doan/fashion-dataset/images/28287.jpg,28287.jpg,Sunglasses
D:/Doan/fashion-dataset/images/12914.jpg,12914.jpg,Shirts
D:/Doan/fashion-dataset/images/18412.jpg,18412.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/6831.jpg,6831.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/9045.jpg,9045.jpg,Flip Flops
D:/Doan/fashion-dataset/images/48362.jpg,48362.jpg,Shirts
D:/Doan/fashion-dataset/images/42658.jpg,42658.jpg,Kurtas
D:/Doan/fashion-dataset/images/8197.jpg,8197.jpg,Shirts
D:/Doan/fashion-dataset/images/12128.jpg,12128.jpg,Kurtas
D:/Doan/fashion-dataset/images/17668.jpg,17668.jpg,Flats
D:/Doan/fashion-dataset/images/47118.jpg,47118.jpg,Sandals
D:/Doan/fashion-dataset/images/26913.jpg,26913.jpg,Tops
D:/Doan/fashion-dataset/images/35538.jpg,35538.jpg,Sandals
D:/Doan/fashion-dataset/images/29167.jpg,29167.jpg,Dresses
D:/Doan/fashion-dataset/images/50993.jpg,50993.jpg,Nightdress
D:/Doan/fashion-dataset/images/48150.jpg,48150.jpg,Wallets
D:/Doan/fashion-dataset/images/28889.jpg,28889.jpg,Briefs
D:/Doan/fashion-dataset/images/18620.jpg,18620.jpg,Tshirts
D:/Doan/fashion-dataset/images/15903.jpg,15903.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/56258.jpg,56258.jpg,Night suits
D:/Doan/fashion-dataset/images/24678.jpg,24678.jpg,Belts
D:/Doan/fashion-dataset/images/38227.jpg,38227.jpg,Sunglasses
D:/Doan/fashion-dataset/images/4568.jpg,4568.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/55885.jpg,55885.jpg,Nail Polish
D:/Doan/fashion-dataset/images/7789.jpg,7789.jpg,Tshirts
D:/Doan/fashion-dataset/images/29503.jpg,29503.jpg,Watches
D:/Doan/fashion-dataset/images/42832.jpg,42832.jpg,Handbags
D:/Doan/fashion-dataset/images/51419.jpg,51419.jpg,Shirts
D:/Doan/fashion-dataset/images/23039.jpg,23039.jpg,Trousers
D:/Doan/fashion-dataset/images/54957.jpg,54957.jpg,Tshirts
D:/Doan/fashion-dataset/images/19396.jpg,19396.jpg,Tshirts
D:/Doan/fashion-dataset/images/3329.jpg,3329.jpg,Tshirts
D:/Doan/fashion-dataset/images/9613.jpg,9613.jpg,Shirts
D:/Doan/fashion-dataset/images/18244.jpg,18244.jpg,Tshirts
D:/Doan/fashion-dataset/images/27499.jpg,27499.jpg,Camisoles
D:/Doan/fashion-dataset/images/10029.jpg,10029.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/40759.jpg,40759.jpg,Flip Flops
D:/Doan/fashion-dataset/images/38643.jpg,38643.jpg,Tshirts
D:/Doan/fashion-dataset/images/32379.jpg,32379.jpg,Dresses
D:/Doan/fashion-dataset/images/4930.jpg,4930.jpg,Skirts
D:/Doan/fashion-dataset/images/10815.jpg,10815.jpg,Shirts
D:/Doan/fashion-dataset/images/14489.jpg,14489.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/59674.jpg,59674.jpg,Sarees
D:/Doan/fashion-dataset/images/38471.jpg,38471.jpg,Handbags
D:/Doan/fashion-dataset/images/33099.jpg,33099.jpg,Heels
D:/Doan/fashion-dataset/images/45825.jpg,45825.jpg,Heels
D:/Doan/fashion-dataset/images/52892.jpg,52892.jpg,Sarees
D:/Doan/fashion-dataset/images/37439.jpg,37439.jpg,Belts
D:/Doan/fashion-dataset/images/45019.jpg,45019.jpg,Watches
D:/Doan/fashion-dataset/images/59446.jpg,59446.jpg,Shirts
D:/Doan/fashion-dataset/images/15769.jpg,15769.jpg,Briefs
D:/Doan/fashion-dataset/images/3927.jpg,3927.jpg,Tshirts
D:/Doan/fashion-dataset/images/6469.jpg,6469.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/9421.jpg,9421.jpg,Shirts
D:/Doan/fashion-dataset/images/17802.jpg,17802.jpg,Tshirts
D:/Doan/fashion-dataset/images/55871.jpg,55871.jpg,Nail Polish
D:/Doan/fashion-dataset/images/28425.jpg,28425.jpg,Sunglasses
D:/Doan/fashion-dataset/images/43914.jpg,43914.jpg,Shorts
D:/Doan/fashion-dataset/images/47588.jpg,47588.jpg,Flats
D:/Doan/fashion-dataset/images/35994.jpg,35994.jpg,Capris
D:/Doan/fashion-dataset/images/19362.jpg,19362.jpg,Sandals
D:/Doan/fashion-dataset/images/22923.jpg,22923.jpg,Watches
D:/Doan/fashion-dataset/images/8735.jpg,8735.jpg,Shirts
D:/Doan/fashion-dataset/images/34846.jpg,34846.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/5816.jpg,5816.jpg,Tshirts
D:/Doan/fashion-dataset/images/39765.jpg,39765.jpg,Trousers
D:/Doan/fashion-dataset/images/59680.jpg,59680.jpg,Briefs
D:/Doan/fashion-dataset/images/11933.jpg,11933.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/38485.jpg,38485.jpg,Belts
D:/Doan/fashion-dataset/images/44903.jpg,44903.jpg,Tshirts
D:/Doan/fashion-dataset/images/57528.jpg,57528.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/25108.jpg,25108.jpg,Belts
D:/Doan/fashion-dataset/images/39557.jpg,39557.jpg,Wallets
D:/Doan/fashion-dataset/images/58560.jpg,58560.jpg,Jeans
D:/Doan/fashion-dataset/images/33851.jpg,33851.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/5218.jpg,5218.jpg,Backpacks
D:/Doan/fashion-dataset/images/25934.jpg,25934.jpg,Scarves
D:/Doan/fashion-dataset/images/16118.jpg,16118.jpg,Sandals
D:/Doan/fashion-dataset/images/46668.jpg,46668.jpg,Deodorant
D:/Doan/fashion-dataset/images/34248.jpg,34248.jpg,Tshirts
D:/Doan/fashion-dataset/images/2801.jpg,2801.jpg,Sandals
D:/Doan/fashion-dataset/images/28617.jpg,28617.jpg,Tshirts
D:/Doan/fashion-dataset/images/49620.jpg,49620.jpg,Heels
D:/Doan/fashion-dataset/images/16924.jpg,16924.jpg,Shirts
D:/Doan/fashion-dataset/images/8507.jpg,8507.jpg,Socks
D:/Doan/fashion-dataset/images/19150.jpg,19150.jpg,Tshirts
D:/Doan/fashion-dataset/images/11759.jpg,11759.jpg,Tops
D:/Doan/fashion-dataset/images/39133.jpg,39133.jpg,Leggings
D:/Doan/fashion-dataset/images/41029.jpg,41029.jpg,Watches
D:/Doan/fashion-dataset/images/33409.jpg,33409.jpg,Wallets
D:/Doan/fashion-dataset/images/37895.jpg,37895.jpg,Tights
D:/Doan/fashion-dataset/images/45489.jpg,45489.jpg,Track Pants
D:/Doan/fashion-dataset/images/58104.jpg,58104.jpg,Ring
D:/Doan/fashion-dataset/images/57970.jpg,57970.jpg,Sarees
D:/Doan/fashion-dataset/images/13832.jpg,13832.jpg,Shirts
D:/Doan/fashion-dataset/images/28273.jpg,28273.jpg,Deodorant
D:/Doan/fashion-dataset/images/22749.jpg,22749.jpg,Kurtas
D:/Doan/fashion-dataset/images/49244.jpg,49244.jpg,Caps
D:/Doan/fashion-dataset/images/8163.jpg,8163.jpg,Shirts
D:/Doan/fashion-dataset/images/7917.jpg,7917.jpg,Tshirts
D:/Doan/fashion-dataset/images/19534.jpg,19534.jpg,Sweaters
D:/Doan/fashion-dataset/images/30882.jpg,30882.jpg,Kurtas
D:/Doan/fashion-dataset/images/28041.jpg,28041.jpg,Briefs
D:/Doan/fashion-dataset/images/7319.jpg,7319.jpg,Sandals
D:/Doan/fashion-dataset/images/29193.jpg,29193.jpg,Handbags
D:/Doan/fashion-dataset/images/31950.jpg,31950.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/50967.jpg,50967.jpg,Bra
D:/Doan/fashion-dataset/images/27009.jpg,27009.jpg,Jeggings
D:/Doan/fashion-dataset/images/46802.jpg,46802.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/55429.jpg,55429.jpg,Lipstick
D:/Doan/fashion-dataset/images/19706.jpg,19706.jpg,Shirts
D:/Doan/fashion-dataset/images/49076.jpg,49076.jpg,Eyeshadow
D:/Doan/fashion-dataset/images/8351.jpg,8351.jpg,Tshirts
D:/Doan/fashion-dataset/images/39301.jpg,39301.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/36349.jpg,36349.jpg,Ties
D:/Doan/fashion-dataset/images/44769.jpg,44769.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/14019.jpg,14019.jpg,Tshirts
D:/Doan/fashion-dataset/images/58336.jpg,58336.jpg,Flip Flops
D:/Doan/fashion-dataset/images/3918.jpg,3918.jpg,Track Pants
D:/Doan/fashion-dataset/images/51614.jpg,51614.jpg,Leggings
D:/Doan/fashion-dataset/images/7584.jpg,7584.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/34283.jpg,34283.jpg,Dupatta
D:/Doan/fashion-dataset/images/18875.jpg,18875.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/6456.jpg,6456.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/23234.jpg,23234.jpg,Kurtas
D:/Doan/fashion-dataset/images/17001.jpg,17001.jpg,Flats
D:/Doan/fashion-dataset/images/3124.jpg,3124.jpg,Tshirts
D:/Doan/fashion-dataset/images/42203.jpg,42203.jpg,Tops
D:/Doan/fashion-dataset/images/26746.jpg,26746.jpg,Deodorant
D:/Doan/fashion-dataset/images/27694.jpg,27694.jpg,Handbags
D:/Doan/fashion-dataset/images/18049.jpg,18049.jpg,Wallets
D:/Doan/fashion-dataset/images/48739.jpg,48739.jpg,Bangle
D:/Doan/fashion-dataset/images/1673.jpg,1673.jpg,Tshirts
D:/Doan/fashion-dataset/images/40554.jpg,40554.jpg,Watches
D:/Doan/fashion-dataset/images/10224.jpg,10224.jpg,Handbags
D:/Doan/fashion-dataset/images/41486.jpg,41486.jpg,Tshirts
D:/Doan/fashion-dataset/images/32174.jpg,32174.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/14684.jpg,14684.jpg,Tshirts
D:/Doan/fashion-dataset/images/53143.jpg,53143.jpg,Heels
D:/Doan/fashion-dataset/images/37406.jpg,37406.jpg,Handbags
D:/Doan/fashion-dataset/images/45026.jpg,45026.jpg,Watches
D:/Doan/fashion-dataset/images/4301.jpg,4301.jpg,Tshirts
D:/Doan/fashion-dataset/images/52091.jpg,52091.jpg,Tshirts
D:/Doan/fashion-dataset/images/15756.jpg,15756.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/32948.jpg,32948.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/10016.jpg,10016.jpg,Dresses
D:/Doan/fashion-dataset/images/40766.jpg,40766.jpg,Caps
D:/Doan/fashion-dataset/images/32346.jpg,32346.jpg,Watches
D:/Doan/fashion-dataset/images/56603.jpg,56603.jpg,Kajal and Eyeliner
D:/Doan/fashion-dataset/images/37634.jpg,37634.jpg,Tshirts
D:/Doan/fashion-dataset/images/53371.jpg,53371.jpg,Backpacks
D:/Doan/fashion-dataset/images/20683.jpg,20683.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/15564.jpg,15564.jpg,Heels
D:/Doan/fashion-dataset/images/45214.jpg,45214.jpg,Watches
D:/Doan/fashion-dataset/images/4133.jpg,4133.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/46491.jpg,46491.jpg,Watches
D:/Doan/fashion-dataset/images/51426.jpg,51426.jpg,Shirts
D:/Doan/fashion-dataset/images/17233.jpg,17233.jpg,Tshirts
D:/Doan/fashion-dataset/images/47543.jpg,47543.jpg,Flats
D:/Doan/fashion-dataset/images/54968.jpg,54968.jpg,Free Gifts
D:/Doan/fashion-dataset/images/6664.jpg,6664.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/12741.jpg,12741.jpg,Backpacks
D:/Doan/fashion-dataset/images/55086.jpg,55086.jpg,Eye Cream
D:/Doan/fashion-dataset/images/42031.jpg,42031.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/30411.jpg,30411.jpg,Jeans
D:/Doan/fashion-dataset/images/54154.jpg,54154.jpg,Necklace and Chains
D:/Doan/fashion-dataset/images/32722.jpg,32722.jpg,Clutches
D:/Doan/fashion-dataset/images/25795.jpg,25795.jpg,Suspenders
D:/Doan/fashion-dataset/images/56267.jpg,56267.jpg,Night suits
D:/Doan/fashion-dataset/images/10472.jpg,10472.jpg,Tshirts
D:/Doan/fashion-dataset/images/24647.jpg,24647.jpg,Cufflinks
D:/Doan/fashion-dataset/images/38218.jpg,38218.jpg,Sunglasses
D:/Doan/fashion-dataset/images/40302.jpg,40302.jpg,Sandals
D:/Doan/fashion-dataset/images/21335.jpg,21335.jpg,Sunglasses
D:/Doan/fashion-dataset/images/15100.jpg,15100.jpg,Kurtas
D:/Doan/fashion-dataset/images/45670.jpg,45670.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/36382.jpg,36382.jpg,Socks
D:/Doan/fashion-dataset/images/4557.jpg,4557.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/37250.jpg,37250.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/5485.jpg,5485.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/53715.jpg,53715.jpg,Handbags
D:/Doan/fashion-dataset/images/23462.jpg,23462.jpg,Scarves
D:/Doan/fashion-dataset/images/48953.jpg,48953.jpg,Ring
D:/Doan/fashion-dataset/images/17657.jpg,17657.jpg,Heels
D:/Doan/fashion-dataset/images/30849.jpg,30849.jpg,Kurtas
D:/Doan/fashion-dataset/images/50190.jpg,50190.jpg,Camisoles
D:/Doan/fashion-dataset/images/47127.jpg,47127.jpg,Handbags
D:/Doan/fashion-dataset/images/6200.jpg,6200.jpg,Tshirts
D:/Doan/fashion-dataset/images/51042.jpg,51042.jpg,Briefs
D:/Doan/fashion-dataset/images/16785.jpg,16785.jpg,Watches
D:/Doan/fashion-dataset/images/29158.jpg,29158.jpg,Dresses
D:/Doan/fashion-dataset/images/49881.jpg,49881.jpg,Watches
D:/Doan/fashion-dataset/images/43587.jpg,43587.jpg,Shirts
D:/Doan/fashion-dataset/images/9248.jpg,9248.jpg,Shirts
D:/Doan/fashion-dataset/images/30075.jpg,30075.jpg,Watches
D:/Doan/fashion-dataset/images/54530.jpg,54530.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/3772.jpg,3772.jpg,Tshirts
D:/Doan/fashion-dataset/images/29964.jpg,29964.jpg,Sunglasses
D:/Doan/fashion-dataset/images/47315.jpg,47315.jpg,Clutches
D:/Doan/fashion-dataset/images/6032.jpg,6032.jpg,Tshirts
D:/Doan/fashion-dataset/images/23650.jpg,23650.jpg,Tshirts
D:/Doan/fashion-dataset/images/8994.jpg,8994.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/22782.jpg,22782.jpg,Kurtas
D:/Doan/fashion-dataset/images/54702.jpg,54702.jpg,Kurtas
D:/Doan/fashion-dataset/images/2492.jpg,2492.jpg,Tshirts
D:/Doan/fashion-dataset/images/30247.jpg,30247.jpg,Flip Flops
D:/Doan/fashion-dataset/images/3540.jpg,3540.jpg,Tshirts
D:/Doan/fashion-dataset/images/42667.jpg,42667.jpg,Kurtas
D:/Doan/fashion-dataset/images/12117.jpg,12117.jpg,Kurtas
D:/Doan/fashion-dataset/images/26322.jpg,26322.jpg,Tracksuits
D:/Doan/fashion-dataset/images/56055.jpg,56055.jpg,Lip Gloss
D:/Doan/fashion-dataset/images/32510.jpg,32510.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/40130.jpg,40130.jpg,Shirts
D:/Doan/fashion-dataset/images/57187.jpg,57187.jpg,Tunics
D:/Doan/fashion-dataset/images/10640.jpg,10640.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/56869.jpg,56869.jpg,Heels
D:/Doan/fashion-dataset/images/4765.jpg,4765.jpg,Tshirts
D:/Doan/fashion-dataset/images/21107.jpg,21107.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/15332.jpg,15332.jpg,Track Pants
D:/Doan/fashion-dataset/images/53527.jpg,53527.jpg,Briefs
D:/Doan/fashion-dataset/images/37062.jpg,37062.jpg,Belts
D:/Doan/fashion-dataset/images/44590.jpg,44590.jpg,Belts
D:/Doan/fashion-dataset/images/25761.jpg,25761.jpg,Suspenders
D:/Doan/fashion-dataset/images/56293.jpg,56293.jpg,Bra
D:/Doan/fashion-dataset/images/11554.jpg,11554.jpg,Kurtis
D:/Doan/fashion-dataset/images/10486.jpg,10486.jpg,Tshirts
D:/Doan/fashion-dataset/images/33604.jpg,33604.jpg,Wallets
D:/Doan/fashion-dataset/images/52633.jpg,52633.jpg,Handbags
D:/Doan/fashion-dataset/images/36376.jpg,36376.jpg,Socks
D:/Doan/fashion-dataset/images/5471.jpg,5471.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/44756.jpg,44756.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/14026.jpg,14026.jpg,Tshirts
D:/Doan/fashion-dataset/images/58309.jpg,58309.jpg,Socks
D:/Doan/fashion-dataset/images/20213.jpg,20213.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/50164.jpg,50164.jpg,Heels
D:/Doan/fashion-dataset/images/7326.jpg,7326.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/46001.jpg,46001.jpg,Sarees
D:/Doan/fashion-dataset/images/16771.jpg,16771.jpg,Watches
D:/Doan/fashion-dataset/images/22544.jpg,22544.jpg,Heels
D:/Doan/fashion-dataset/images/49875.jpg,49875.jpg,Watches
D:/Doan/fashion-dataset/images/43573.jpg,43573.jpg,Tops
D:/Doan/fashion-dataset/images/30081.jpg,30081.jpg,Watches
D:/Doan/fashion-dataset/images/50958.jpg,50958.jpg,Jeans
D:/Doan/fashion-dataset/images/2654.jpg,2654.jpg,Handbags
D:/Doan/fashion-dataset/images/27036.jpg,27036.jpg,Shirts
D:/Doan/fashion-dataset/images/13203.jpg,13203.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/19739.jpg,19739.jpg,Umbrellas
D:/Doan/fashion-dataset/images/31153.jpg,31153.jpg,Tshirts
D:/Doan/fashion-dataset/images/3786.jpg,3786.jpg,Tshirts
D:/Doan/fashion-dataset/images/29990.jpg,29990.jpg,Free Gifts
D:/Doan/fashion-dataset/images/49049.jpg,49049.jpg,Ring
D:/Doan/fashion-dataset/images/34613.jpg,34613.jpg,Briefs
D:/Doan/fashion-dataset/images/50356.jpg,50356.jpg,Kurtas
D:/Doan/fashion-dataset/images/17491.jpg,17491.jpg,Flip Flops
D:/Doan/fashion-dataset/images/16543.jpg,16543.jpg,Shirts
D:/Doan/fashion-dataset/images/8960.jpg,8960.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/22776.jpg,22776.jpg,Kurtas
D:/Doan/fashion-dataset/images/7114.jpg,7114.jpg,Backpacks
D:/Doan/fashion-dataset/images/27204.jpg,27204.jpg,Jeans
D:/Doan/fashion-dataset/images/13031.jpg,13031.jpg,Heels
D:/Doan/fashion-dataset/images/31361.jpg,31361.jpg,Tshirts
D:/Doan/fashion-dataset/images/42693.jpg,42693.jpg,Flats
D:/Doan/fashion-dataset/images/7928.jpg,7928.jpg,Tshirts
D:/Doan/fashion-dataset/images/55624.jpg,55624.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/11766.jpg,11766.jpg,Tshirts
D:/Doan/fashion-dataset/images/36978.jpg,36978.jpg,Clutches
D:/Doan/fashion-dataset/images/41016.jpg,41016.jpg,Belts
D:/Doan/fashion-dataset/images/33436.jpg,33436.jpg,Handbags
D:/Doan/fashion-dataset/images/58907.jpg,58907.jpg,Ties
D:/Doan/fashion-dataset/images/57173.jpg,57173.jpg,Tops
D:/Doan/fashion-dataset/images/24481.jpg,24481.jpg,Sandals
D:/Doan/fashion-dataset/images/4791.jpg,4791.jpg,Tshirts
D:/Doan/fashion-dataset/images/36144.jpg,36144.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/52401.jpg,52401.jpg,Nightdress
D:/Doan/fashion-dataset/images/39930.jpg,39930.jpg,Laptop Bag
D:/Doan/fashion-dataset/images/20021.jpg,20021.jpg,Shirts
D:/Doan/fashion-dataset/images/44564.jpg,44564.jpg,Sandals
D:/Doan/fashion-dataset/images/16127.jpg,16127.jpg,Tshirts
D:/Doan/fashion-dataset/images/22312.jpg,22312.jpg,Jackets
D:/Doan/fashion-dataset/images/7570.jpg,7570.jpg,Tshirts
D:/Doan/fashion-dataset/images/19953.jpg,19953.jpg,Sweaters
D:/Doan/fashion-dataset/images/46657.jpg,46657.jpg,Deodorant
D:/Doan/fashion-dataset/images/18881.jpg,18881.jpg,Shirts
D:/Doan/fashion-dataset/images/34277.jpg,34277.jpg,Dupatta
D:/Doan/fashion-dataset/images/28628.jpg,28628.jpg,Shorts
D:/Doan/fashion-dataset/images/50732.jpg,50732.jpg,Sandals
D:/Doan/fashion-dataset/images/31705.jpg,31705.jpg,Earrings
D:/Doan/fashion-dataset/images/55240.jpg,55240.jpg,Foundation and Primer
D:/Doan/fashion-dataset/images/12587.jpg,12587.jpg,Tshirts
D:/Doan/fashion-dataset/images/13455.jpg,13455.jpg,Tshirts
D:/Doan/fashion-dataset/images/54392.jpg,54392.jpg,Handbags
D:/Doan/fashion-dataset/images/43325.jpg,43325.jpg,Tshirts
D:/Doan/fashion-dataset/images/2002.jpg,2002.jpg,Tshirts
D:/Doan/fashion-dataset/images/33052.jpg,33052.jpg,Tops
D:/Doan/fashion-dataset/images/57517.jpg,57517.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/25137.jpg,25137.jpg,Clutches
D:/Doan/fashion-dataset/images/11302.jpg,11302.jpg,Jeans
D:/Doan/fashion-dataset/images/41472.jpg,41472.jpg,Heels
D:/Doan/fashion-dataset/images/39568.jpg,39568.jpg,Heels
D:/Doan/fashion-dataset/images/52859.jpg,52859.jpg,Earrings
D:/Doan/fashion-dataset/images/32180.jpg,32180.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/20445.jpg,20445.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/5227.jpg,5227.jpg,Duffel Bag
D:/Doan/fashion-dataset/images/44100.jpg,44100.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/36520.jpg,36520.jpg,Handbags
D:/Doan/fashion-dataset/images/21597.jpg,21597.jpg,Tshirts
D:/Doan/fashion-dataset/images/52065.jpg,52065.jpg,Tshirts
D:/Doan/fashion-dataset/images/5829.jpg,5829.jpg,Tshirts
D:/Doan/fashion-dataset/images/57725.jpg,57725.jpg,Lip Gloss
D:/Doan/fashion-dataset/images/38688.jpg,38688.jpg,Clutches
D:/Doan/fashion-dataset/images/33260.jpg,33260.jpg,Shirts
D:/Doan/fashion-dataset/images/40792.jpg,40792.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/25305.jpg,25305.jpg,Wallets
D:/Doan/fashion-dataset/images/11130.jpg,11130.jpg,Tops
D:/Doan/fashion-dataset/images/5015.jpg,5015.jpg,Capris
D:/Doan/fashion-dataset/images/20677.jpg,20677.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/15590.jpg,15590.jpg,Tops
D:/Doan/fashion-dataset/images/52257.jpg,52257.jpg,Briefs
D:/Doan/fashion-dataset/images/36712.jpg,36712.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/7742.jpg,7742.jpg,Tshirts
D:/Doan/fashion-dataset/images/35197.jpg,35197.jpg,Backpacks
D:/Doan/fashion-dataset/images/46465.jpg,46465.jpg,Watches
D:/Doan/fashion-dataset/images/16315.jpg,16315.jpg,Tshirts
D:/Doan/fashion-dataset/images/50500.jpg,50500.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/6690.jpg,6690.jpg,Tshirts
D:/Doan/fashion-dataset/images/34045.jpg,34045.jpg,Shirts
D:/Doan/fashion-dataset/images/55072.jpg,55072.jpg,Mascara
D:/Doan/fashion-dataset/images/2230.jpg,2230.jpg,Sandals
D:/Doan/fashion-dataset/images/27452.jpg,27452.jpg,Bra
D:/Doan/fashion-dataset/images/34214.jpg,34214.jpg,Tshirts
D:/Doan/fashion-dataset/images/50751.jpg,50751.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/17096.jpg,17096.jpg,Wallets
D:/Doan/fashion-dataset/images/51683.jpg,51683.jpg,Sunglasses
D:/Doan/fashion-dataset/images/7513.jpg,7513.jpg,Tshirts
D:/Doan/fashion-dataset/images/19930.jpg,19930.jpg,Accessory Gift Set
D:/Doan/fashion-dataset/images/46634.jpg,46634.jpg,Deodorant
D:/Doan/fashion-dataset/images/13436.jpg,13436.jpg,Tshirts
D:/Doan/fashion-dataset/images/43346.jpg,43346.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/9489.jpg,9489.jpg,Backpacks
D:/Doan/fashion-dataset/images/2061.jpg,2061.jpg,Tshirts
D:/Doan/fashion-dataset/images/16978.jpg,16978.jpg,Flip Flops
D:/Doan/fashion-dataset/images/55223.jpg,55223.jpg,Lip Liner
D:/Doan/fashion-dataset/images/11361.jpg,11361.jpg,Tops
D:/Doan/fashion-dataset/images/41411.jpg,41411.jpg,Tshirts
D:/Doan/fashion-dataset/images/33031.jpg,33031.jpg,Kurtas
D:/Doan/fashion-dataset/images/57574.jpg,57574.jpg,Lipstick
D:/Doan/fashion-dataset/images/25968.jpg,25968.jpg,Tshirts
D:/Doan/fashion-dataset/images/4396.jpg,4396.jpg,Tshirts
D:/Doan/fashion-dataset/images/14613.jpg,14613.jpg,Socks
D:/Doan/fashion-dataset/images/20426.jpg,20426.jpg,Wallets
D:/Doan/fashion-dataset/images/44163.jpg,44163.jpg,Deodorant
D:/Doan/fashion-dataset/images/39739.jpg,39739.jpg,Sandals
D:/Doan/fashion-dataset/images/25366.jpg,25366.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/4998.jpg,4998.jpg,Flip Flops
D:/Doan/fashion-dataset/images/56694.jpg,56694.jpg,Kurtas
D:/Doan/fashion-dataset/images/11153.jpg,11153.jpg,Ties
D:/Doan/fashion-dataset/images/10081.jpg,10081.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/57746.jpg,57746.jpg,Foundation and Primer
D:/Doan/fashion-dataset/images/33203.jpg,33203.jpg,Dresses
